CVE_ID,Device_Name,IP_Addresses,Operating_System,Risk_Score,Priority,Patch_Urgency_Days,Patch_Deadline,Status,User_ID,User_Name,Scan_Timestamp
CVE-2024-49039,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2024-49138,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-21391,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-21418,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-24054,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-24984,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-24985,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-24991,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-24993,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-26633,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-29824,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-30397,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-30400,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-32701,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-32706,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-32709,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2025-33053,AWS-SVRADDS01,172.20.2.254,Windows Server 2022 10.0 (Build 20348),86.0,Critical,1,2025-08-03,new,11cb13cdd393fe01f1dd971222d47e67e3af542a,104869,2025-08-02 14:41:24
CVE-2023-24932,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-24932,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24201,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24201,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24984,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24985,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24991,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24993,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-26633,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-2783,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-2783,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-29824,TPJY-SVR-MGTMEL,192.168.254.252,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPSR-SVR-MGTMEM,10.151.10.200,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30397,TPJY-SVR-MGTMEL,192.168.254.252,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPSR-SVR-MGTMEM,10.151.10.200,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-30400,TPJY-SVR-MGTMEL,192.168.254.252,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPSR-SVR-MGTMEM,10.151.10.200,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32701,TPJY-SVR-MGTMEL,192.168.254.252,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPSR-SVR-MGTMEM,10.151.10.200,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32706,TPJY-SVR-MGTMEL,192.168.254.252,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPSR-SVR-MGTMEM,10.151.10.200,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-32709,TPJY-SVR-MGTMEL,192.168.254.252,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-33053,TPSR-SVR-MGTMEM,10.151.10.200,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-4664,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-4664,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-5419,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-5419,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6554,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6554,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,TPMK-SVR-MGTMET,172.35.10.10,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-6558,TPPW-SVR-MGTMF1,193.168.2.102,Windows Server 2022 10.0 (Build 20348),82.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-29360,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-32046,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-32049,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-36025,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-36033,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-36036,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-36563,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-36584,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-36802,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-36874,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-36884,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2023-44487,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-21338,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-21338,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-21351,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-21351,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-21412,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-21412,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-26169,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-26169,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-26234,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-26234,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-29988,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-29988,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-30040,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-30040,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-30051,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-30051,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-30088,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-30088,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-35250,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-35250,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38014,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38014,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38080,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38080,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38106,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38106,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38107,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38107,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38112,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38112,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38178,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38178,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38193,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38193,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38213,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38213,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-38217,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-38217,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-43451,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43451,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-43461,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43461,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-43572,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43572,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-43573,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-43573,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-49039,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-49039,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2024-49138,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2024-49138,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2025-21391,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21391,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2025-21418,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-21418,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2025-24054,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
CVE-2025-24054,AWS-SVRADDS02,172.20.3.254,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,df73034d6e35b8f24d25bb76fd7827ec006ea16f,admin2,2025-08-02 14:41:24
CVE-2025-24984,TPBT-SVR-MGTMEW,172.16.9.9,Windows Server 2022 10.0 (Build 20348),81.0,Critical,1,2025-08-03,new,N/A,N/A,2025-08-02 14:41:24
